17,1-11-2019,Inox  Leisure could narrow valuation gap with PVR,"Mumbai: One of the key questions that investors in India’s second largest multiplex operator, Inox Leisure, have is about the prolonged valuation gap between the company and the sector leader PVR. That too when there isn’t any considerable difference between the performance variables of the two companies.According to Bloomberg data, on a one-year forward basis, PVR is trading at a price-to-earnings multiple of 38.2 against Inox’s 24.13. This amounts to a premium of 58 per cent for PVR, which is far higher than the past three-year average premium of 38 per cent. Why is PVR commanding so much premium?The answer to this can be understood if one takes into account the factors which have helped PVR surge ahead of Inox. Firstly, it is important to understand that the exhibition business is all about locations. It is not just about having screens, but the locations which play a crucial role in making the business highly profitable. On this parameter, largely through a string of acquisitions and with the early mover advantage, PVR (with as many as 771 screens now) earned the premium perception from the Street. Bloomberg Also, thanks to the promoters’ single line of business, periodic acquisitions sent a message to investors that the promoters have been extremely focussed on making it big in the industry. Consequently, PVR's premium story transcended the sector and, in the past few years, the company has evolved into a consumption story rather than just an entertainment industry story.Does Inox have similar factors in its favour to generate strong interest from the Street in the coming quarters? In the past four years, Inox has shown aggression in adding screens (it has close to 600 screens) and boasts of maximum new signings (around 900).Analysts acknowledge the fact that the company has upped its presence in premium locations (at Atria Mall in Mumbai’s Worli, for instance) which gives clarity about the promoters' intention to prove a serious contender to PVR.Inox added 85 screens in FY19 and in the next two years, it is expected to launch another 150 screens. In comparison, PVR has been adding 50-60 screens per year in the past few years. Inox is debt-free and has a promoter holding of 51.8 per cent, as against less than 20 per cent promoter holding for PVR. This means Inox has scope for acquisitions or growing organically to enhance its presence in premium locations.Given these factors, analysts believe that even though the premium in valuations between PVR and Inox will remain, it is likely to narrow in the next one-two years, provided Inox continues to remain focused and market itself well.Connect with Experts - Wealth creation made easy"," The article discusses the valuation gap between Mumbai's second largest multiplex operator, Inox Leisure, and the sector leader PVR. Bloomberg data shows that on a one-year forward basis, PVR is trading at a price-to-earnings multiple of 38.2 against Inox’s 24.13. This amounts to a premium of 58 per cent for PVR, which is far higher than the past three-year average premium of 38 per cent. The article suggests that factors such as location and the promoters' single line of business have helped PVR surge ahead of Inox. Additionally, Inox has aggressive expansion plans in premium locations and a smaller promoter holding compared to PVR. Analysts believe that the gap between PVR and Inox will narrow in the next one-two years if Inox continues to focus on growth through organic means."
18,1-11-2019,Sumesh Menon's retirement plan: Around the world in 52 weeks,"U2opia Global founder Sumesh Menon says he’s so fond of what he’s doing that thoughts of retirement are far from his mind. However, that hasn’t stopped him from drawing up a retirement plan: Menon wants to travel the world.In fact, he has even chalked up an itinerary for himself: He wants to visit 52 countries in 52 weeks. “I came up with the idea after seeing people in co-working spaces around the world, working as digital nomads.”Why 52 weeks in particular? “I’d like to spend time and immerse (myself) in every destination, so the best would be to spend a week in each country,” he explains further.“I’d plan the itinerary so that I get the best season at each destination. (Maybe) Auckland during their summer, and work my way up and around till I get to Buenos Aires. Summers in both hemispheres,” he adds. RECOMMENDEDSTORIES FOR YOUWhen not reading Sudha Murty's books, Savitha Kuttan meditates on flightsNo in-flight conversations for Woodland MD, top boss spends time planning meetings2 movies, 2 meals, 10 hrs of sleep: How some CEOs have flown their longest flights"," The article talks about U2opia Global founder Sumesh Menon's plan to travel the world and visit 52 countries in 52 weeks. He has already chalked up an itinerary for himself, spending a week in each country. He plans to start from Auckland during summer season and work his way up and around until he reaches Buenos Aires."
19,1-11-2019,"No more a laggard, Indian stocks best MSCI EM Index","Global investors appear to be reversing their stance on Indian equities, after pulling out record amounts in July and August.They have net bought $9.9 billion of Indian equities since the beginning of the year, one of the highest among major emerging markets, according to Bloomberg. Inflows during September-October were $2.75 billion. If the current momentum of fund flows continues, the country could witness the highest foreign fund inflows since 2014.Indian equities have outperformed the MSCI EM index — a gauge of developing nations’ equities followed by global fund managers — by 4 per cent in the past three months, thanks to earnings upgrades following the government decision to cut corporate tax rates. The consensus 12-month rolling projected earnings per share of the Nifty 50 is up 3.5 per cent at Rs 646 from Rs 624 before the tax cut announced in September. The valuation premium of Indian equities has now climbed to 51 per cent against the long-term average of 33 per cent. Bloomberg Connect with Experts - Wealth creation made easy"," The article discusses how global investors have reversed their stance on Indian equities, after net buying $9.9 billion and inflows during September-October were $2.75 billion. If the current momentum continues, India could witness the highest foreign fund inflows since 2014. The country's equities have outperformed the MSCI EM index by 4% in the past three months due to earnings upgrades following the government decision to cut corporate tax rates. The consensus 12-month rolling projected earnings per share of the Nifty 50 is up 3.5% at Rs 646 from Rs 624 before the tax cut announced in September. The valuation premium of Indian equities has now climbed to 51% against the long-term average of 33%."
20,1-11-2019,"Core Sector puts up worst show in 14 years, shrinks 5.2% in September","India’s core sector output contracted 5.2% in September, posting its worst performance in 14 years and suggesting that the economy may have slumped further in the second quarter of the current financial year.Economists said the sharp contraction showed the severity of the industrial slowdown and a recovery may take time.The Index of Eight Core Industries, which measures output in coal, crude oil, natural gas, refinery products, fertilisers, steel, cement and electricity, grew 4.3% in September last year. The estimate for August was revised to 0.1% from a contraction of 0.5% earlier.The eight industries have a 40% weightage in the broader IIP, which may now slump further from a 1.1% contraction in August, its worst performance in over seven years.“We still have a long way for the economy to stabilise,” said Upasna Bhardwaj, economist at Kotak Mahindra Bank, adding that Q2 growth could be marginally lower than in Q1.Recent Data Suggests Turnaround“With the y-o-y performance of several lead indicators worsening in the just-concluded quarter relative to Q1, we anticipate that GDP (gross domestic product) and GVA (gross value added) growth may dip further in Q2, despite a favourable base effect and the cushion provided by lower raw material costs,” said Aditi Nayar, principal economist at ICRA.India’s economy expanded 5% in April-June quarter, the slowest pace in six years, and according to the Reserve Bank of India, is expected to clock a marginally better 5.3% in the July-September quarter. For FY20, growth is forecast to slump to 6.1% from 6.8% in FY19. GDP data for the July-September quarter will be released on November 29.“This shows the broad-based slowdown in the economy and confirms that industrial production in the second quarter will be weak. We also expect second-quarter GDP to be a repeat of the first quarter,” said DK Joshi, chief economist at Crisil.ICRA expects industrial growth to contract 2.5-3.5% in September. The official numbers will be released on November 11.Sakshi Gupta, a senior economist at HDFC Bank, was more optimistic, saying a mild turnaround is likely and second-quarter growth may improve to 5.8%, supported by the rural economy and farm incomes.Recent data such as festive retail sales, currency in circulation and automobile sales suggests the economy may have bottomed out in the July-September quarter, picking up some pace in October, with the rally in the stock markets lifting sentiment.The RBI is expected to reduce rates again in December, given the deterioration in industrial activity. It has already cut the key repo rate by 1.35 percentage points in the current year.The government has taken measures such as slashing corporate tax rates, infusing capital in banks, relaxing foreign direct investment limits for select sectors, supporting real estate and providing liquidity for nonbanking finance companies to lift growth.BROAD-BASED SLOWDOWNAll sectors in the core index, with the exception of fertilisers, posted a contraction. Coal, cement, steel and refinery products were impacted by the prolonged monsoon, Care Ratings said.Coal production fell 21% in September after an 8.6% drop in the previous month, adversely impacting electricity generation, which declined 3.7% in September against a 0.9% fall in August.Crude oil production fell 5.4% from a year ago while natural gas output was 4.9% lower. Refinery production was down 6.7%. Steel output contracted 0.3% and cement shrank 2.1%.The core sector measure grew 1.3% in the first half of FY20 as against 5.5% a year earlier.“Such a low growth in core sector industries has not been witnessed so far in either 2011-12 base or 2004-05 base series. This clearly indicates the severity of the ongoing industrial slowdown,” said Sunil Kumar Sinha, principal economist at India Ratings."," The article reports that India's core sector output contracted 5.2% in September, posting its worst performance in 14 years and suggesting that the economy may have slumped further in the second quarter of the current financial year. Economists said the sharp contraction showed the severity of the industrial slowdown and a recovery may take time. The Index of Eight Core Industries, which measures output in coal, crude oil, natural gas, refinery products, fertilisers, steel, cement and electricity, grew 4.3% in September last year. The estimate for August was revised to 0.1% from a contraction of 0.5% earlier. The eight industries have a 40% weightage in the broader IIP, which may now slump further from a 1.1% contraction in August, its worst performance in over seven years. Recent data suggests that India's economy expanded 5% in April-June quarter, the"
21,1-11-2019,Unconventional ways led to ‘punishment’ postings: SC Garg,"New Delhi: On his last day in office, power secretary Subhash Chandra Garg said all his postings as chief of finance departments in the states and in the Centre had “ended little bit unceremoniously” and his “independent and unconventional” ways of functioning may have been the reason for many ‘punishment’ postings.Garg resigned from the Indian Administrative Services in July after he was unexpectedly removed as finance secretary. He served his three-month notice period as power secretary.In a seven-page note posted on Twitter on Thursday, Garg said he “tried to be a true civil servant” and took all decisions in the larger public interest. “I was able to take and implement bold and sometimes unconventional decisions throughout my career, which might not have kept my bosses in good humour sometimes,” he said in the note that also outlined his future plans. Garg was appointed Department of Economic Affairs secretary in June 2017 and was elevated to finance secretary in December last year.“It is not that I was immune to the consequences of my independent and unconventional ways of functioning,” Garg, a 1983 batch IAS officer from Rajasthan cadre, wrote.“It might be a little strange, but all my postings as chief of finance departments in the state and at the centre ended little bit unceremoniously,” he said.He said several of his transfers were referred to as ‘punishment’ postings by some people.“I must, however, say almost all of these ‘punishment’ postings provided me great opportunities to learn, do good work and widen my knowledge base,” he said. Garg still had one year of service left.He thanked Prime Minister Narendra Modi and the present principal secretary (PK Mishra) for his appointment as India’s executive director to the World Bank and later secretary in the Department of Economic Affairs.Garg thanked his many bosses, before adding that he may have stepped on their toes many times and possibly over-reached the limits within which a civil servant is normally supposed to act."," On his last day in office as power secretary, Subhash Chandra Garg said he was removed from his position unexpectedly and had several 'punishment' postings. He also cited his unconventional ways of functioning that may have been the reason for many punishments. However, he added that he tried to be a true civil servant and took decisions in the larger public interest. Garg thanked his bosses and said he stepped on their toes often with his independent and unconventional ways."
22,1-11-2019,Markets looking good for long-term investors,"India’s valuation premium is trading 20.7 per cent above its ten-year average after the Sensex touched a record high on Thursday. The benchmark index is trading at 19.10 times its one-year forward earnings. But the current price-earnings ratio is lower than its P/E multiple of 19.2-19.5 times during January 2018 and September 2018.Although the current P/E reading suggests that the market is expensive, other valuation parameters are comforting to investors. The price-to-book value of the Sensex stands at 2.94 times, just 2 per cent higher than the long-term average of 2.88. The peak price-to-book multiple reached 3.35 times in January 2018. It has been gradually moderating since then.The reading of the market capitalisation to GDP ratio — a key parameter for the long-only foreign and domestic funds — has been reassuring, too. It is trading at 78.5 per cent, a percentage point higher than its 10-year average. The market capitalisation to GDP ratio reached 146 per cent in 2007.While it may not be an ideal scenario for short-term investors, for the long-term investors it has never been better. Bloomberg Connect with Experts - Wealth creation made easy"," India's valuation premium is currently trading 20.7% above its ten-year average after the Sensex touched a record high on Thursday. The benchmark index is trading at 19.10 times its one-year forward earnings, but other valuation parameters such as price-to-book value and peak P/E multiple are comforting to investors."
23,1-11-2019,Markets looking good for long-term investors,"India’s valuation premium is trading 20.7 per cent above its ten-year average after the Sensex touched a record high on Thursday. The benchmark index is trading at 19.10 times its one-year forward earnings. But the current price-earnings ratio is lower than its P/E multiple of 19.2-19.5 times during January 2018 and September 2018.Although the current P/E reading suggests that the market is expensive, other valuation parameters are comforting to investors. The price-to-book value of the Sensex stands at 2.94 times, just 2 per cent higher than the long-term average of 2.88. The peak price-to-book multiple reached 3.35 times in January 2018. It has been gradually moderating since then.The reading of the market capitalisation to GDP ratio — a key parameter for the long-only foreign and domestic funds — has been reassuring, too. It is trading at 78.5 per cent, a percentage point higher than its 10-year average. The market capitalisation to GDP ratio reached 146 per cent in 2007.While it may not be an ideal scenario for short-term investors, for the long-term investors it has never been better. Bloomberg Connect with Experts - Wealth creation made easy"," India's valuation premium is currently trading 20.7% above its ten-year average after the Sensex touched a record high on Thursday. The benchmark index is trading at 19.10 times its one-year forward earnings, but other valuation parameters such as price-to-book value and peak P/E multiple are comforting to investors."
24,1-11-2019,Market Movers: What changed for D-Street while you were sleeping,"NEW DELHI: Concerns over an impeachment inquiry against US President Donald Trump and US-China trade deal are hurting Asian shares. Can domestic stocks take their winning streak into sixth day?Here’s breaking down the pre-market actions.TRADE SETUPSingapore trading sets stage for flat startNifty futures on the Singapore Exchange traded 1.50 points, or 0.01 per cent, lower at 11,926, indicating a flat for Dalal Street.Tech view: Nifty forms Doji candleNifty50 climbed for the fifth straight session on Thursday. Like on Wednesday, the index failed to capitalise on the intraday gains as it ended up forming an indecisive ‘Doji’ on the daily chart. This pattern indicated that traders lacked direction.Asian markets slip on trade deal worryAsian shares fell on Friday in a weak start to the month and off three-month highs struck this week on fresh concerns over Sino-US trade prospects and ahead of U.S. economic data, while the dollar eased against major rivals. MSCI's broadest index of Asia-Pacific shares outside Japan was down 0.09% on the day, and about 0.5% lower than three-month highs touched Thursday.US stocks settled lowerIn overnight trade, US stocks fell as investors digested a slew of downbeat data and the updates concerning an impeachment inquiry into President Donald Trump. The Dow Jones Industrial Average index fell 140.46 points, or 0.52 per cent, to 27,046.23. The S&P500 index dropped 9.21 points, or 0.30 per cent, to 3,037.56. The Nasdaq Composite index fell 11.62 points, or 0.14 per cent, to 8,292.36YES, DRL to announce Q2 resultsYES Bank, Dr Reddy’s Labs, Kansai Nerolac Paints, Bank of India, Central Bank and GIC Housing Finance are among some of the firms that will declare Q2 earnings later in the day.FIIs buy Rs 1,871 crore worth stocks!Net-net, foreign portfolio investors (FPIs) were buyers of domestic stocks to the tune of Rs 1,871 crore on Thursday, data available with NSE suggested. DIIs also were net buyers to the tune of Rs 651 crore, data suggests.Crude oil prices stabiliseOil prices steadied on Friday after a rough week, squeezed about 4% lower by a combination of rising global supply and uncertain future demand. US crude surfaced for air for the first time in four days, gaining 15 cents, or 0.3%, to $54.33 a barrel. The contract was heading for a weekly loss of more than 4%. Brent crude rose 6 cents, or 0.1%, to $59.68 a barrel, leaving it also on track for drop of nearly 4%.MONEY MARKETSRupee: The rupee pared its initial gains to close almost flat at 70.92 against the US dollar on Thursday due to dollar buying by importers and banks.10-year bonds: India 10-year bond yield fell 0.66 cent to 6.45, after trading in 6.45-6.49 range.Call rates: The overnight call money rate weighted average was 5.10 per cent, according to RBI data. It moved in a range of 3.70-5.25 per cent.The DAY PLANNERKey Q2 Earnings: BoI | YES Bank | VMart | Central Bank | DRL | GIC Housing | JSW Energy | Kansai NerolacIndia Oct Manufacturing PMIIndia Oct Auto sales numbersRBI Oct end forex reserveUS Oct unemployment rateMACROSCore Sector growth hits worst in 14 yearsIndia’s core sector output contracted 5.2% in September, posting its worst performance in 14 years and suggesting that the economy may have slumped further in the second quarter of the current financial year. Economists said the sharp contraction showed the severity of the industrial slowdown and a recovery may take time. The Index of Eight Core Industries, which measures output in coal, crude oil, natural gas, refinery products, fertilisers, steel, cement and electricity, grew 4.3% in September last year. The estimate for August was revised to 0.1% from a contraction of 0.5% earlier.April-Sept fiscal deficit reaches 92.6% of targetFiscal deficit for the April-Sept period reached 92.6% of FY20 target. The govt had kept the fiscal deficit target at 3.3% of GDP for the current fiscal. Total spending for these six months was recorded at Rs 14.89 lakh crore while the total receipts for the same period stood at Rs 8.37 lakh crore. Net tax mop up for the six months stood atRs 6.07 lk cr while the non-tax revenue came in at Rs 2.09 lk cr for the same period. The revenue deficit for the same period stood at 4.85 lakh crore.US House formalises Donald Trump impeachment processThe US Congress formally opened a new, public phase of its corruption investigation into Donald Trump on Thursday as US lawmakers voted for the first time to advance the impeachment process targeting the US president. ""Today the House takes the next step forward as we establish the procedures for open hearings... so that the public can see the facts for themselves,"" House Speaker Nancy Pelosi said. Trump has repeatedly branded the process as illegitimate and politically motivated and, twitted that it is ""the Greatest Witch Hunt In American History!India loses major WTO dispute to the USIndia suffered a setback at the World Trade Organization (WTO) in a dispute against the US that had challenged its key export subsidy schemes including the one for special economic zones. The WTO has ruled that these export subsidy programmes violated provisions of the trade body’s norms. New Delhi is likely to appeal the ruling before the organisation’s Appellate Body, officials said. The USTR had said India gives prohibited subsidies to producers of steel products, pharmaceuticals, chemicals, information technology products, textiles, and apparel.China doubts long-term trade deal possible with TrumpChinese officials have doubts about whether it is possible to reach a comprehensive long-term trade deal with Washington and U.S. President Donald Trump, Bloomberg reported on Thursday, citing unnamed sources. Chinese officials have told visitors to Beijing and others in private conversations that China will not budge on the thorniest issues, the report said.Labour productivity in India falls over last 8 yrsLabour productivity in India has gone down significantly over the last eight years from the average of 7.4% between 2010-11 and 2014-15 to a low of average 3.7% during fiscal year 2015-16 to 2017-18, an analysis of India Ratings and Research said on Thursday. “Labour productivity fell to 2.6% and 2.9% in FY17 and FY18 respectively compared to high growth phase of FY04-FY08 when it grew 14.2%,” said Ind-Ra analysis of data of Annual Survey of Industries (ASI).India's growth in barely positive territory: US think tankIndia's growth is in barely positive territory, a top American think tank has said, noting that several key indicators are not just slowing down, but in absolute decline. In a study, two scholars from the Centre for Global Development (CGD) examined new data and found further evidence that India's growth statistics may be worse than reported, and that IMF forecasts may have the same issues. With trade volumes shrinking and indicators of real economic activity slowing to a crawl, it might be time for the IMF and World Bank to ask some harder questions, they said.Connect with Experts - Wealth creation made easy",Thank you for your query! Can I assist you with anything else?
25,1-11-2019,"Jefferies upgrades Gujarat Gas to buy, raises target price to Rs 240   ","Jefferies has upgraded Gujarat Gas to buy from hold in the long term and raised target price to Rs 240 from Rs 170 following the stock's recent underperformance versus peers. Shares of Gujarat Gas ended down 0.1% at Rs 195.50 on Thursday while the BSE Sensex closed 77.18 points up at 40,129.05.Company Financials   For the quarter ended 30-06-2019, the company has reported consolidated sales of Rs 2614.61 crore, up 37.07% from last quarter sales of Rs 1907.55 crore and up 48.13% from last year same quarter Sales of Rs 1765.13 crore. The company has reported net profit after tax of Rs 233.68 crore in latest quarter. Investment rationaleDespite weaker FO cracks, the loss of market share to FO is not playing out amidst regulatory support and uncertainty on longer term FO prices thereby mitigating key concern on Gujarat Gas, said Jefferies. Economies of scale and lower spot LNG prices could support margins too, said Jefferies.Connect with Experts - Wealth creation made easy"," The article discusses the recent upgrade of Gujarat Gas to buy from hold in the long term by Jefferies. The target price has been raised to Rs 240 from Rs 170 following the stock's recent underperformance versus peers. However, shares of Gujarat Gas ended down 0.1% at Rs 195.50 on Thursday while the BSE Sensex closed 77.18 points up at 40,129.05. Jefferies believes that despite weaker FO cracks, the loss of market share to FO is not playing out amidst regulatory support and uncertainty on longer term FO prices thereby mitigating key concern on Gujarat Gas. The article highlights economies of scale and lower spot LNG prices could support margins too."
26,1-11-2019,Homing in on home of human beings,"Following the example of Assam, other Indian states are considering a register of citizenship that will determine who is an ‘insider’ and who is an ‘outsider’. Across the globe, countries are facing waves of mass migration caused by prolonged civil strife, poverty and other acute hardships. Scientists have determined that these migratory movements are a case of proto-history repeating itself.That the entire human race has sprung from a common root, located in what is today’s Africa, has long been established by geneticists who have followed the spoor of the DNA of the so-called ‘Mitochondrial Eve’, the mother of all mankind. Now, a group of scientists have pinpointed her precise location: the region that spans Botswana, Namibia and Zimbabwe. Though now an arid zone, the area was covered with lush wetlands that 200,000 years ago gave rise to the earliest ancestors of Homo sapiens. Between 120,000 and 110,000 years ago, two major migrations took place, one to the northeast, and the other to the southwest, leaving behind a residual population of indigenes. These findings give an entirely new mension as to what should be called ‘ghare’ and what ‘baire’ for the entirety of the human species, and before the invention of frontiers and passport control, provide the ‘inside’ story of humanity. RECOMMENDEDSTORIES FOR YOUWhat kind of cheese were our ancestors?When horticulturist Krumbiegel's granddaughter visited Bengaluru to see her ancestors' creationIf the descendants can ram six-wheeled mobile devices, so can the ancestors"," The article discusses how several Indian states are considering a register of citizenship that will determine who is an 'insider' and who is an 'outsider'. It also highlights that countries around the world are facing waves of mass migration due to prolonged civil strife, poverty, and other acute hardships. Scientists have determined that these migratory movements are a case of proto-history repeating itself. The article further explains that the entire human race has sprung from a common root located in what is today's Africa, which has been established by geneticists who have followed the spoor of the DNA of the so-called 'Mitochondrial Eve', the mother of all mankind. Between 120,000 and 110,000 years ago, two major migrations took place leaving behind a residual population of indigenes. These findings give an entirely new dimension as to what should be called 'ghare' and 'baire' for the entirety"
27,1-11-2019,"Voda Idea, Airtel need no relief: Jio to Ravi Shankar Prasad","KOLKATA: Reliance Jio Infocomm has asked telecom minister Ravi Shankar Prasad to reject demands to grant relief to Bharti Airtel and Vodafone Idea on payment of statutory fees based on adjusted gross revenue (AGR), saying its two rivals have the capacity to meet their financial obligations.However, the Mukesh Ambani-led telco urged the government to consider “other industry issues of prospective rationalisation of levies and taxes and GST credit separately.”Jio said in a letter dated October 31 that Prasad should not permit the Cellular Operators Association of India to mix the investment-infusing financial package for the telecom industry with the legitimate licence fee and spectrum usage charge obligations arising out of the past conduct of Airtel and Vodafone Idea.In its second letter in as many days on the topic, Jio said the tone of a COAI letter to Prasad dated October 29 was “threatening and blackmailing” and “borders on contempt of the recent apex court AGR judgement” directing operators to clear their dues in three months.“We request the government to reject COAI’s demand for financial relief… all operators should be mandated to deposit the applicable amounts within three months,” Jio said.It said Airtel and Vodafone Idea have “sufficient financial capacity and enough monetisation possibilities to comfortably pay the government dues”.Granting any such relief package, which prima facie appears to mitigate perceived financial strains, is likely to raise similar demands from other sectors such as aviation, Jio said.“There is no constraint of making funds available to pay off their legal obligations,” Jio wrote.It said both its competitors have stakes in profitable ventures in the country and abroad and have divested assets in profitable tower ventures such as Indus Towers and Bharti Infratel. The operators also have principals with sound financial positions.The Supreme Court last week upheld the government’s definition of AGR to include revenue from the non-core activities of telcos. Consequently, Vodafone Idea and Airtel may need to cough up over Rs 80,000 crore in licence fees and SUC, with penalties and interest.COAI has said without relief such as a waiver on payment of penalties and interest, the two telcos could face an unprecedented crisis that could result in a monopoly in the sector already saddled with debt of over Rs 7 lakh crore.A panel of ministry secretaries has been asked to suggest measures to grant relief to the sector."," The article reports that Reliance Jio Infocomm has urged the telecom minister Ravi Shankar Prasad to reject demands for financial relief from Bharti Airtel and Vodafone Idea, saying their two rivals have the capacity to meet their financial obligations. However, the Mukesh Ambani-led telco urged the government to consider other industry issues such as rationalization of levies and taxes and GST credit separately. Jio also requested the government not to permit the Cellular Operators Association of India to mix the investment-infusing financial package for the telecom industry with the legitimate licence fee and spectrum usage charge obligations arising out of the past conduct of Airtel and Vodafone Idea. The article concludes that granting any such relief package may raise similar demands from other sectors such as aviation, and Jio has requested the government to reject COAI's demand for financial relief."
28,1-11-2019,"Voda Idea, Airtel need no relief: Jio to RS Prasad","KOLKATA: Reliance Jio Infocomm has asked telecom minister Ravi Shankar Prasad to reject demands to grant relief to Bharti Airtel and Vodafone Idea on payment of statutory fees based on adjusted gross revenue (AGR), saying its two rivals have the capacity to meet their financial obligations.However, the Mukesh Ambani-led telco urged the government to consider “other industry issues of prospective rationalisation of levies and taxes and GST credit separately.”Jio said in a letter dated October 31 that Prasad should not permit the Cellular Operators Association of India to mix the investment-infusing financial package for the telecom industry with the legitimate licence fee and spectrum usage charge obligations arising out of the past conduct of Airtel and Vodafone Idea.In its second letter in as many days on the topic, Jio said the tone of a COAI letter to Prasad dated October 29 was “threatening and blackmailing” and “borders on contempt of the recent apex court AGR judgement” directing operators to clear their dues in three months.“We request the government to reject COAI’s demand for financial relief… all operators should be mandated to deposit the applicable amounts within three months,” Jio said.It said Airtel and Vodafone Idea have “sufficient financial capacity and enough monetisation possibilities to comfortably pay the government dues”.Granting any such relief package, which prima facie appears to mitigate perceived financial strains, is likely to raise similar demands from other sectors such as aviation, Jio said.“There is no constraint of making funds available to pay off their legal obligations,” Jio wrote.It said both its competitors have stakes in profitable ventures in the country and abroad and have divested assets in profitable tower ventures such as Indus Towers and Bharti Infratel. The operators also have principals with sound financial positions.The Supreme Court last week upheld the government’s definition of AGR to include revenue from the non-core activities of telcos. Consequently, Vodafone Idea and Airtel may need to cough up over Rs 80,000 crore in licence fees and SUC, with penalties and interest.COAI has said without relief such as a waiver on payment of penalties and interest, the two telcos could face an unprecedented crisis that could result in a monopoly in the sector already saddled with debt of over Rs 7 lakh crore.A panel of ministry secretaries has been asked to suggest measures to grant relief to the sector.Connect with Experts - Wealth creation made easy"," The article reports that Reliance Jio Infocomm has urged the telecom minister Ravi Shankar Prasad to reject demands from Bharti Airtel and Vodafone Idea to grant financial relief based on adjusted gross revenue (AGR). Jio argues that both its rivals have sufficient financial capacity to pay their legal obligations, including penalties and interest. The article also notes that COAI has demanded financial relief for the telecom industry, which includes waiving off licence fees and spectrum usage charges. Jio requests Prasad not to allow COAI to mix the investment-infusing financial package for the sector with the legitimate licence fee and spectrum usage charge obligations arising out of the past conduct of Airtel and Vodafone Idea."
29,1-11-2019,"HSBC retains buy on SKF India, cuts target price to Rs 2,450","HSBC has cut target price on SKF India to Rs 2,450 from Rs 2,500 on the back of near term earnings cuts. HSBC has retained buy recommendation in the long term. Shares of SKF India ended up 0.8% at Rs 2191.55 on Thursday while the BSE Sensex closed 77.18 points up at 40,129.05.Company Financials  For the quarter ended 30-09-2019, the company has reported standalone sales of Rs 747.20 crore, down -3.81 % from last quarter sales of Rs 776.83 crore and down -2.46 % from last year same quarter sales of Rs 766.04 crore. The company has reported net profit after tax of Rs 84.62 Crore in latest quarter. Investment rationaleThe second quarter saw sharp fall in automotive segment and deteriorating mix, cushioned by exports and industrial segment. The industrial segment shows potential and the automotive segment still offers room for share gain, said HSBC.Connect with Experts - Wealth creation made easy"," HSBC has decreased its target price on SKF India from Rs 2,500 to Rs 2,450 due to near-term earnings cuts. Despite this, the bank has maintained a buy recommendation in the long term for the company's potential in the automotive and industrial segments. The stock ended up by 0.8% at Rs 2191.55 on Thursday while the BSE Sensex closed 77.18 points higher at 40,129.05."
